常用频道,#genre#
湖北卫视,http://27.10.215.124:8002/udp/225.0.4.28:7980
海南卫视,http://27.10.215.124:8002/udp/225.0.4.40:7980
陕西卫视,http://27.10.215.124:8002/udp/225.0.4.36:7980
吉林卫视,http://27.10.215.124:8002/udp/225.0.4.35:7980
内蒙古卫视,http://27.10.215.124:8002/udp/225.0.4.38:7980
云南卫视,http://27.10.215.124:8002/udp/225.0.4.21:7980
河南卫视,http://27.10.215.124:8002/udp/225.0.4.22:7980
广西卫视,http://27.10.215.124:8002/udp/225.0.4.34:7980
宁夏卫视,http://27.10.215.124:8002/udp/225.0.4.41:7980
甘肃卫视,http://27.10.215.124:8002/udp/225.0.4.44:7980
少儿动画,http://27.10.215.124:8002/udp/225.0.4.52:7980
卡酷动画,http://27.10.215.124:8002/udp/225.0.4.45:7980
金鹰卡通,http://27.10.215.124:8002/udp/225.0.4.46:7980
魅力时尚,http://27.10.215.124:8002/udp/225.0.4.49:7980
青海卫视,http://27.10.215.124:8002/udp/225.0.4.39:7980
新疆卫视,http://27.10.215.124:8002/udp/225.0.4.43:7980
西藏卫视,http://27.10.215.124:8002/udp/225.0.4.42:7980
喜剧影院,http://27.10.215.124:8002/udp/225.0.4.169:7980
动作影院,http://27.10.215.124:8002/udp/225.0.4.170:7980
家庭影院,http://27.10.215.124:8002/udp/225.0.4.171:7980
CETV4,http://27.10.215.124:8002/udp/225.0.4.185:7980
重庆卫视,http://27.10.215.124:8002/udp/225.0.4.30:7980
CCTV1,http://27.10.215.124:8002/udp/225.0.4.1:7980
CCTV2,http://27.10.215.124:8002/udp/225.0.4.2:7980
CCTV3,http://27.10.215.124:8002/udp/225.0.4.138:7980
CCTV4,http://27.10.215.124:8002/udp/225.0.4.3:7980
CCTV5,http://27.10.215.124:8002/udp/225.0.4.139:7980
CCTV6,http://27.10.215.124:8002/udp/225.0.4.140:7980
CCTV7,http://27.10.215.124:8002/udp/225.0.4.4:7980
CCTV8,http://27.10.215.124:8002/udp/225.0.4.141:7980
CCTV9,http://27.10.215.124:8002/udp/225.0.4.5:7980
CCTV10,http://27.10.215.124:8002/udp/225.0.4.6:7980
CCTV12,http://27.10.215.124:8002/udp/225.0.4.8:7980
CCTV14,http://27.10.215.124:8002/udp/225.0.4.10:7980
CCTV17,http://27.10.215.124:8002/udp/225.0.4.180:7980
江苏卫视,http://27.10.215.124:8002/udp/225.0.4.15:7980
浙江卫视,http://27.10.215.124:8002/udp/225.0.4.14:7980
东方卫视,http://27.10.215.124:8002/udp/225.0.4.29:7980
北京卫视,http://27.10.215.124:8002/udp/225.0.4.17:7980
天津卫视,http://27.10.215.124:8002/udp/225.0.4.18:7980
贵州卫视,http://27.10.215.124:8002/udp/225.0.4.26:7980
山东卫视,http://27.10.215.124:8002/udp/225.0.4.20:7980
四川卫视,http://27.10.215.124:8002/udp/225.0.4.24:7980
江西卫视,http://27.10.215.124:8002/udp/225.0.4.25:7980
安徽卫视,http://27.10.215.124:8002/udp/225.0.4.16:7980
辽宁卫视,http://27.10.215.124:8002/udp/225.0.4.19:7980
东南卫视,http://27.10.215.124:8002/udp/225.0.4.31:7980
湖南卫视,http://27.10.215.124:8002/udp/225.0.4.13:7980
广东卫视,http://27.10.215.124:8002/udp/225.0.4.33:7980
深圳卫视,http://27.10.215.124:8002/udp/225.0.4.27:7980
河北卫视,http://27.10.215.124:8002/udp/225.0.4.32:7980
黑龙江卫视,http://27.10.215.124:8002/udp/225.0.4.23:7980
CHC家庭影院,http://27.10.215.124:8002/udp/225.0.4.228:7980
CHC动作电影,http://27.10.215.124:8002/udp/225.0.4.229:7980





上海地区,#genre#

第一财经,http://210.22.75.86:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东方电影,http://210.22.75.86:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
纪实频道,http://210.22.75.86:9901/tsfile/live/0107_3.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://210.22.75.86:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
上海娱乐,http://210.22.75.86:9901/tsfile/live/0107_5.m3u8?key=txiptv&playlive=1&authid=0
上海电视剧,http://210.22.75.86:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB

//线路2,
都市剧场,http://116.237.248.80:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
纪实频道,http://116.237.248.80:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地,http://116.237.248.80:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
上海教育,http://116.237.248.80:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
崇明综合,http://116.237.248.80:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://116.237.248.80:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
上海电视剧,http://116.237.248.80:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://116.237.248.80:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0

//线路3,
欢笑剧场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43039/index.m3u8
上海都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43085/index.m3u8
新视觉,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43082/index.m3u8
魅力足球,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
劲爆体育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43084/index.m3u8

//线路4,
第一财经,http://php.jdshipin.com:8880/bst.php?id=dycjhd8m/8000000
上视新闻,http://php.jdshipin.com:8880/bst.php?id=xwzhhd8m/8000000
都市频道,http://php.jdshipin.com:8880/bst.php?id=dshd8m/8000000
上海纪实,http://php.jdshipin.com:8880/bst.php?id=jspdhd/4000000
东方影视,http://php.jdshipin.com:8880/bst.php?id=dfyshd8m/8000000
五星体育,http://php.jdshipin.com:8880/bst.php?id=wxtyhd8m/8000000
上视外语,http://php.jdshipin.com:8880/bst.php?id=icshd8m/8000000
上海教育,http://php.jdshipin.com:8880/bst.php?id=setvhd/8000000
上海纪实,http://php.jdshipin.com:8880/bst.php?id=qjshd8m/8000000
生活时尚,http://php.jdshipin.com:8880/bst.php?id=shss8m/8000000
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd8m/8000000


五星体育HD,http://222.71.11.180:4022/rtp/239.45.3.210:5140



江西地区,#genre#



江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
江西卫视,http://110.7.128.210:8096/tsfile/live/0138_1.m3u8
江西卫视,http://gzly.hkychina.com:6002/udp/239.252.220.63:5140$江西赣州 电信
江西卫视,http://58.220.219.14:9901/tsfile/live/0138_1.m3u8
江西卫视,http://59.48.75.130:3052/tsfile/live/0138_1.m3u8
江西卫视,http://27.10.212.16:8008/udp/225.0.4.25:7980
江西卫视,http://27.11.251.97:8008/udp/225.0.4.25:7980
江西卫视,http://27.10.211.9:8002/udp/225.0.4.25:7980
江西卫视,http://27.10.215.55:8002/udp/225.0.4.25:7980
江西卫视,http://27.10.215.124:8002/udp/225.0.4.25:7980

江西都市,http://111.74.155.231:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
江西经济,http://111.74.155.231:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
江西影视,http://111.74.155.231:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
江西公共,http://111.74.155.231:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
江西少儿,http://111.74.155.231:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
江西新闻,http://111.74.155.231:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
江西教育,http://php.jdshipin.com:8880/iptv.php?id=jxjy
萍乡新闻综合,http://live02.jxtvcn.com.cn/live/ganyun_px_xwzh.m3u8?t=1&token=1
萍乡公共频道,http://live02.jxtvcn.com.cn/live/ganyun_px_ggpd.m3u8?t=1&token=1
赣州新闻综合,http://wb.jxgztv.com/live/gztv1.m3u8
赣州公共频道,http://wb.jxgztv.com/live/gztv2.m3u8
赣州教育频道,http://wb.jxgztv.com/live/gztv3.m3u8
上饶新闻综合,http://live02.jxtvcn.com.cn/live/ganyun_shangrao1.m3u8?t=1&token=1
上饶公共频道,http://live02.jxtvcn.com.cn/live/ganyun_shangrao2.m3u8?t=1&token=1
都昌县电视台,http://live02.jxtvcn.com.cn/live/ganyun_duchang.m3u8?t=1&token=1
井冈山电视台,http://live02.jxtvcn.com.cn/live/ganyun_jgs.m3u8?t=1&token=1
分宜县电视台,http://live02.jxtvcn.com.cn/live/ganyun_fenyi_tv.m3u8?t=1&token=1
广丰电视台,http://live02.jxtvcn.com.cn/live/ganyun_guangfeng.m3u8?t=1&token=1
武宁县电视台,http://live02.jxtvcn.com.cn/live/ganyun_wuning.m3u8?t=1&token=1
庐山电视台,http://live02.jxtvcn.com.cn/live/ganyun_lushan.m3u8?t=1&token=1


G-A-T,#genre#

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
TVB星河,https://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
娱乐新闻台,https://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
东森电影,https://edge1.laotv.la:443/live/DongsenMovie/index.m3u8

TVBS,http://us1.qqvr.online:9000/live.m3u8?c=2
中天新闻,http://us1.qqvr.online:9000/live.m3u8?c=3
三立NEWS+,http://us1.qqvr.online:9000/live.m3u8?c=5
寰宇新闻台湾,http://us1.qqvr.online:9000/live.m3u8?c=6
Bloomberg,http://us1.qqvr.online:9000/live.m3u8?c=10
NEWS,http://us1.qqvr.online:9000/live.m3u8?c=12
NBC NEWS,http://us1.qqvr.online:9000/live.m3u8?c=13
ANN NEWS,http://us1.qqvr.online:9000/live.m3u8?c=14
arirang,http://us1.qqvr.online:9000/live.m3u8?c=16
EURO NEWS,http://us1.qqvr.online:9000/live.m3u8?c=24
凤凰资讯,http://us1.qqvr.online:9000/live.m3u8?c=26
DW,http://us1.qqvr.online:9000/live.m3u8?c=27
FRANCE 24,http://us1.qqvr.online:9000/live.m3u8?c=29
中视新闻,http://us1.qqvr.online:9000/live.m3u8?c=31
中天亚洲,http://us1.qqvr.online:9000/live.m3u8?c=32


//香港,
凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
凤凰资讯,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰卫视,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8

//香港,
美亚电视C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
台视新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
东森超视,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
东森卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8


//20240430新增,
明珠台,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnc5YlFBUEtiNllQZ0hPUTlwd2tNcjY0bnB4YVhhUWtYS3ZvU045b2l0MG8xcTR1OTJYSXpWK2RWeTVSK0NoWmU0NUkxWXBvNW9qM3BFWmJ1c0gvVFpBN1R2QjhVcWpsaXJQZHV2Sk0ycDcrY1BweEpyRDBicW8=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
翡翠台,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLzlQajdQaW9ZTlZIM2JUMTVFYkxvVnBJUzhyLzA0RmJQZVEzUkkyTnlJQ1lnPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnpyc1Bwd0NJS0QwN29UR2FQbjdlUzV6bFRGTnpSa0pxUktiZlZpalE0QVIxTTZwMW1BVkhrcHE3dVh3VlNCVWhlcFBXM3EybEhnY0FoY25QWkxQNXNTdXpPTmRKb3krejg9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnpyc1Bwd0NJS0QwN29UR2FQbjdlUzV6bFRGTnpSa0pxUktiZlZpalE0QVIxTTZwMW1BVkhrcHE3dVh3VlNCVWhlcFBXM3EybEhnY09uM3ZrZHhsa00xRkpjRmNGNGo1OUU9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2

翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
星河频道,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8

澳视澳门,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
天映频道,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8

翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1
ViuTVsix,http://grandprix2023.asuscomm.com:8889/bysid/96
ViuTV,http://grandprix2023.asuscomm.com:8889/bysid/99
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2
TVB+,http://grandprix2023.asuscomm.com:8892/bysid/82
无线新闻,http://grandprix2023.asuscomm.com:8892/bysid/83
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85






//线路2,
TVB体育资讯http://66.165.240.154:8080/live/TVBtyzxt1/hls.m3u8,
TVB无线新闻,http://66.165.240.154:8080/live/TVBwxxwt/hls.m3u8
中天新闻,http://66.165.240.154:8080/live/ztylt01/hls.m3u8
中视,http://66.165.240.154:8080/live/ztylt13/hls.m3u8
三立新闻,http://66.165.240.154:8080/live/slxw01/hls.m3u8
三立新闻,http://66.165.240.154:8080/live/slxw02/hls.m3u8
民视新闻,http://66.165.240.154:8080/live/tymsxw1/hls.m3u8
TVBS亚洲,http://66.165.240.154:8080/live/tytvbsyz1/hls.m3u8
华语电视,http://66.165.240.154:8080/live/tytvbs10/hls.m3u8
华语电视,http://66.165.240.154:8080/live/tytvbs11/hls.m3u8
台视新闻,http://66.165.240.154:8080/live/tyxltsxw3/hls.m3u8
EF连通,http://66.165.240.154:8080/live/gatEF01/hls.m3u8
东森财经,http://66.165.240.154:8080/live/gatdscj02/hls.m3u8
凤凰中文,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://183.204.13.13/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰卫视，http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8,
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8

无线新闻,http://36.108.172.237:10002/stream/channelid/864637417

TVB无线新闻http://137.175.30.127:9080/hls/inews.m3u8,
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
无线娱乐新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
东森新闻,https://edge1.laotv.la/live/DongsenMovie/index.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
莲花卫视,http://php.jdshipin.com:8880/amlh.php
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
金马影院,http://pull.kktv8.com/livekktv/128600025.flv




IPTV（不稳定）,#genre#
CCTV1,http://220.176.218.35:8888/udp/239.252.219.200:5140
CCTV2,http://220.176.218.35:8888/udp/239.252.220.183:5140
CCTV3,http://220.176.218.35:8888/udp/239.252.219.252:5140
CCTV3,http://220.176.218.35:8888/udp/239.252.220.193:5140
CCTV4,http://220.176.218.35:8888/udp/239.252.220.184:5140
CCTV5+,http://220.176.218.35:8888/udp/239.252.219.72:5140
CCTV5,http://220.176.218.35:8888/udp/239.252.219.198:5140
CCTV5,http://220.176.218.35:8888/udp/239.252.219.236:5140
CCTV6,http://220.176.218.35:8888/udp/239.252.219.237:5140
CCTV6,http://220.176.218.35:8888/udp/239.252.220.195:5140
CCTV7,http://220.176.218.35:8888/udp/239.252.220.185:5140
CCTV8,http://220.176.218.35:8888/udp/239.252.219.253:5140
CCTV8,http://220.176.218.35:8888/udp/239.252.220.196:5140
CCTV9,http://220.176.218.35:8888/udp/239.252.220.186:5140
CCTV10,http://220.176.218.35:8888/udp/239.252.220.91:5140
CCTV11,http://220.176.218.35:8888/udp/239.252.219.78:5140
CCTV12,http://220.176.218.35:8888/udp/239.252.220.187:5140
CCTV13,http://220.176.218.35:8888/udp/239.252.219.139:5140
CCTV14,http://220.176.218.35:8888/udp/239.252.220.92:5140
CCTV15,http://220.176.218.35:8888/udp/239.252.219.79:5140
CCTV17,http://220.176.218.35:8888/udp/239.252.220.192:5140
东南卫视,http://220.176.218.35:8888/udp/239.252.220.82:5140
东方卫视,http://220.176.218.35:8888/udp/239.252.219.229:5140
云南卫视,http://220.176.218.35:8888/udp/239.252.219.185:5140
北京卫视,http://220.176.218.35:8888/udp/239.252.219.206:5140
吉林卫视,http://220.176.218.35:8888/udp/239.252.220.188:5140
四川卫视,http://220.176.218.35:8888/udp/239.252.220.93:5140
天津卫视,http://220.176.218.35:8888/udp/239.252.219.187:5140
天津卫视,http://220.176.218.35:8888/udp/239.252.220.61:5140
安徽卫视,http://220.176.218.35:8888/udp/239.252.220.83:5140
山东卫视,http://220.176.218.35:8888/udp/239.252.219.228:5140
广东卫视,http://220.176.218.35:8888/udp/239.252.219.213:5140
广西卫视,http://220.176.218.35:8888/udp/239.252.219.183:5140
江苏卫视,http://220.176.218.35:8888/udp/239.252.219.214:5140
江西卫视,http://220.176.218.35:8888/udp/239.252.220.63:5140
江西卫视,http://220.176.218.35:8888/udp/239.252.220.63:5140
河北卫视,http://220.176.218.35:8888/udp/239.252.220.154:5140
河南卫视,http://220.176.218.35:8888/udp/239.252.220.189:5140
浙江卫视,http://220.176.218.35:8888/udp/239.252.219.210:5140
海南卫视,http://220.176.218.35:8888/udp/239.252.219.178:5140
深圳卫视,http://220.176.218.35:8888/udp/239.252.219.212:5140
湖北卫视,http://220.176.218.35:8888/udp/239.252.219.208:5140
湖南卫视,http://220.176.218.35:8888/udp/239.252.219.201:5140
甘肃卫视,http://220.176.218.35:8888/udp/239.252.219.140:5140
贵州卫视,http://220.176.218.35:8888/udp/239.252.220.190:5140
辽宁卫视,http://220.176.218.35:8888/udp/239.252.220.62:5140
重庆卫视,http://220.176.218.35:8888/udp/239.252.220.94:5140
黑龙江卫视,http://220.176.218.35:8888/udp/239.252.219.211:5140
奥林匹克-4K,http://220.176.218.35:8888/udp/239.252.220.237:5140
BesTV全球大片,http://220.176.218.35:8888/udp/239.252.220.128:5140
BesTV华语影院,http://220.176.218.35:8888/udp/239.252.220.126:5140
BesTV星光影院,http://220.176.218.35:8888/udp/239.252.220.127:5140
BesTV热门剧场,http://220.176.218.35:8888/udp/239.252.220.124:5140
BesTV百变课堂,http://220.176.218.35:8888/udp/239.252.220.123:5140
BesTV谍战剧场,http://220.176.218.35:8888/udp/239.252.220.125:5140
BesTV青春动漫,http://220.176.218.35:8888/udp/239.252.220.122:5140
CHC动作电影,http://220.176.218.35:8888/udp/239.252.219.85:5140
CHC家庭影院,http://220.176.218.35:8888/udp/239.252.219.84:5140
CHC高清电影,http://220.176.218.35:8888/udp/239.252.219.83:5140
IPTV体育,http://220.176.218.35:8888/udp/239.252.220.211:5140
上海纪实,http://220.176.218.35:8888/udp/239.252.219.227:5140
世界地理,http://220.176.218.35:8888/udp/239.252.219.93:5140
东方财经,http://220.176.218.35:8888/udp/239.252.219.57:5140
中国教育,http://220.176.218.35:8888/udp/239.252.220.198:5140
兵器科技,http://220.176.218.35:8888/udp/239.252.219.98:5140
央视台球,http://220.176.218.35:8888/udp/239.252.219.80:5140
央视精品,http://220.176.218.35:8888/udp/239.252.219.81:5140
央视网球,http://220.176.218.35:8888/udp/239.252.219.95:5140
女性时尚,http://220.176.218.35:8888/udp/239.252.219.94:5140
快乐垂钓,http://220.176.218.35:8888/udp/239.252.220.177:5140
怀旧剧场,http://220.176.218.35:8888/udp/239.252.219.90:5140
文物宝库,http://220.176.218.35:8888/udp/239.252.220.158:5140
欢笑剧场,http://220.176.218.35:8888/udp/239.252.219.224:5140
求索记录,http://220.176.218.35:8888/udp/239.252.220.224:5140
江西二套,http://220.176.218.35:8888/udp/239.252.220.238:5140
江西三套,http://220.176.218.35:8888/udp/239.252.219.173:5140
江西五套,http://220.176.218.35:8888/udp/239.252.220.102:5140
江西六套,http://220.176.218.35:8888/udp/239.252.219.113:5140
江西七套,http://220.176.218.35:8888/udp/239.252.220.100:5140
江西教育,http://220.176.218.35:8888/udp/239.252.219.115:5140
第一剧场,http://220.176.218.35:8888/udp/239.252.219.86:5140
精彩影视,http://220.176.218.35:8888/udp/239.252.220.223:5140
都市剧场,http://220.176.218.35:8888/udp/239.252.219.225:5140
金鹰纪实,http://220.176.218.35:8888/udp/239.252.220.155:5140
风云剧场,http://220.176.218.35:8888/udp/239.252.219.89:5140
风云足球,http://220.176.218.35:8888/udp/239.252.219.96:5140
风云音乐,http://220.176.218.35:8888/udp/239.252.219.87:5140

